datetime,temp,month,year
2022-01-28,18.7,01,2022
2022-01-28,18.53,01,2022
2022-01-28,18.57,01,2022
2022-01-28,18.49,01,2022
2022-01-28,18.49,01,2022
2022-01-28,18.53,01,2022
2022-01-28,18.62,01,2022
2022-01-28,18.66,01,2022
2022-01-28,18.66,01,2022
2022-01-28,18.66,01,2022
2022-01-28,18.57,01,2022
2022-01-28,18.62,01,2022
2022-01-28,18.62,01,2022
2022-01-28,18.62,01,2022
2022-01-28,18.62,01,2022
2022-01-28,18.57,01,2022
2022-01-28,18.66,01,2022
2022-01-28,18.66,01,2022
2022-01-28,18.7,01,2022
2022-01-28,18.74,01,2022
2022-01-28,18.74,01,2022
2022-01-28,18.79,01,2022
2022-01-28,18.79,01,2022
2022-01-28,18.79,01,2022
2022-01-28,18.74,01,2022
2022-01-28,18.79,01,2022
2022-01-28,18.74,01,2022
2022-01-28,18.74,01,2022
2022-01-28,18.7,01,2022
2022-01-28,18.66,01,2022
2022-01-28,18.7,01,2022
2022-01-28,18.7,01,2022
2022-01-28,18.7,01,2022
2022-01-28,18.74,01,2022
2022-01-28,18.57,01,2022
2022-01-28,18.66,01,2022
2022-01-28,18.7,01,2022
2022-01-28,18.7,01,2022
2022-01-28,18.74,01,2022
2022-01-28,18.66,01,2022
2022-01-28,18.7,01,2022
2022-01-28,18.66,01,2022
2022-01-28,18.7,01,2022
2022-01-28,18.7,01,2022
2022-01-28,18.66,01,2022
2022-01-28,18.62,01,2022
2022-01-28,18.7,01,2022
2022-01-28,18.74,01,2022
2022-01-28,18.74,01,2022
2022-01-28,18.74,01,2022
2022-01-28,18.79,01,2022
2022-01-28,18.7,01,2022
2022-01-28,18.7,01,2022
2022-01-28,18.7,01,2022
2022-01-28,18.74,01,2022
2022-01-28,18.74,01,2022
2022-01-28,18.7,01,2022
2022-01-28,18.74,01,2022
2022-01-28,18.62,01,2022
2022-01-28,18.53,01,2022
2022-01-28,18.53,01,2022
2022-01-28,18.44,01,2022
2022-01-28,18.57,01,2022
2022-01-28,18.66,01,2022
2022-01-28,18.7,01,2022
2022-01-28,18.7,01,2022
2022-01-28,18.66,01,2022
2022-01-28,18.7,01,2022
2022-01-28,18.7,01,2022
2022-01-28,18.66,01,2022
2022-01-28,18.7,01,2022
2022-01-28,18.74,01,2022
2022-01-28,18.74,01,2022
2022-01-28,18.7,01,2022
2022-01-28,18.74,01,2022
2022-01-28,18.74,01,2022
2022-01-28,18.7,01,2022
2022-01-28,18.79,01,2022
2022-01-28,18.7,01,2022
2022-01-28,18.74,01,2022
2022-01-28,18.74,01,2022
2022-01-28,18.74,01,2022
2022-01-28,18.7,01,2022
2022-01-28,18.66,01,2022
2022-01-28,18.7,01,2022
2022-01-28,18.7,01,2022
2022-01-28,18.7,01,2022
2022-01-28,18.7,01,2022
2022-01-28,18.62,01,2022
2022-01-28,18.66,01,2022
2022-01-28,18.66,01,2022
2022-01-28,18.74,01,2022
2022-01-28,18.74,01,2022
2022-01-28,18.74,01,2022
2022-01-28,18.74,01,2022
2022-01-28,18.74,01,2022
2022-01-28,18.79,01,2022
2022-01-28,18.7,01,2022
2022-01-28,18.7,01,2022
2022-01-28,18.74,01,2022
2022-01-28,18.74,01,2022
2022-01-28,18.66,01,2022
2022-01-28,18.7,01,2022
2022-01-28,18.74,01,2022
2022-01-28,18.79,01,2022
2022-01-28,18.74,01,2022
2022-01-28,18.74,01,2022
2022-01-28,18.74,01,2022
2022-01-28,18.74,01,2022
2022-01-28,18.74,01,2022
2022-01-28,18.79,01,2022
2022-01-28,18.79,01,2022
2022-01-28,18.79,01,2022
2022-01-28,18.79,01,2022
2022-01-28,18.79,01,2022
2022-01-28,18.79,01,2022
2022-01-28,18.83,01,2022
2022-01-28,18.74,01,2022
2022-01-28,18.83,01,2022
2022-01-28,18.79,01,2022
2022-01-28,18.83,01,2022
2022-01-28,18.92,01,2022
2022-01-28,18.87,01,2022
2022-01-28,18.92,01,2022
2022-01-28,18.92,01,2022
2022-01-28,18.92,01,2022
2022-01-28,18.92,01,2022
2022-01-28,18.92,01,2022
2022-01-28,18.92,01,2022
2022-01-28,18.92,01,2022
2022-01-28,18.92,01,2022
2022-01-28,18.87,01,2022
2022-01-28,18.92,01,2022
2022-01-28,18.96,01,2022
2022-01-28,18.92,01,2022
2022-01-28,18.96,01,2022
2022-01-28,18.92,01,2022
2022-01-28,18.92,01,2022
2022-01-28,18.92,01,2022
2022-01-28,18.92,01,2022
2022-01-28,18.87,01,2022
2022-01-28,18.92,01,2022
2022-01-28,18.92,01,2022
2022-01-28,18.87,01,2022
2022-01-28,18.87,01,2022
2022-01-28,18.92,01,2022
2022-01-28,18.96,01,2022
2022-01-28,18.92,01,2022
2022-01-28,18.96,01,2022
2022-01-28,18.92,01,2022
2022-01-28,18.92,01,2022
2022-01-28,18.92,01,2022
2022-01-28,18.92,01,2022
2022-01-28,18.87,01,2022
2022-01-28,18.92,01,2022
2022-01-28,18.87,01,2022
2022-01-28,18.96,01,2022
2022-01-28,18.92,01,2022
2022-01-28,18.92,01,2022
2022-01-28,18.96,01,2022
2022-01-28,18.92,01,2022
2022-01-28,18.96,01,2022
2022-01-28,19,01,2022
2022-01-28,19,01,2022
2022-01-28,19,01,2022
2022-01-28,19.09,01,2022
2022-01-28,19.09,01,2022
2022-01-28,19.09,01,2022
2022-01-28,19.09,01,2022
2022-01-28,19.17,01,2022
2022-01-28,19.17,01,2022
2022-01-28,19.17,01,2022
2022-01-28,19.22,01,2022
2022-01-28,19.22,01,2022
2022-01-28,19.26,01,2022
2022-01-28,19.3,01,2022
2022-01-28,19.3,01,2022
2022-01-28,19.35,01,2022
2022-01-28,19.39,01,2022
2022-01-28,19.43,01,2022
2022-01-28,19.47,01,2022
2022-01-28,19.47,01,2022
2022-01-28,19.47,01,2022
2022-01-28,19.43,01,2022
2022-01-28,19.43,01,2022
2022-01-28,19.52,01,2022
2022-01-28,19.56,01,2022
2022-01-28,19.56,01,2022
2022-01-28,19.6,01,2022
2022-01-28,19.65,01,2022
2022-01-28,19.6,01,2022
2022-01-28,19.56,01,2022
2022-01-28,19.56,01,2022
2022-01-28,19.52,01,2022
2022-01-28,19.56,01,2022
2022-01-28,19.47,01,2022
2022-01-28,19.47,01,2022
2022-01-28,19.47,01,2022
2022-01-28,19.43,01,2022
2022-01-28,19.43,01,2022
2022-01-28,19.43,01,2022
2022-01-28,19.35,01,2022
2022-01-28,19.35,01,2022
2022-01-28,19.26,01,2022
2022-01-28,19.22,01,2022
2022-01-28,19.22,01,2022
2022-01-28,19.17,01,2022
2022-01-28,19.09,01,2022
2022-01-28,19.04,01,2022
2022-01-28,19.04,01,2022
2022-01-28,19,01,2022
2022-01-28,19,01,2022
2022-01-28,18.96,01,2022
2022-01-28,18.92,01,2022
2022-01-28,18.87,01,2022
2022-01-28,18.92,01,2022
2022-01-28,18.87,01,2022
2022-01-28,18.92,01,2022
2022-01-28,18.92,01,2022
2022-01-28,18.96,01,2022
2022-01-28,18.96,01,2022
2022-01-28,18.96,01,2022
2022-01-28,18.96,01,2022
2022-01-28,18.96,01,2022
2022-01-28,18.96,01,2022
2022-01-28,18.92,01,2022
2022-01-28,18.96,01,2022
2022-01-28,18.96,01,2022
2022-01-28,19,01,2022
2022-01-28,18.92,01,2022
2022-01-28,18.96,01,2022
2022-01-28,18.92,01,2022
2022-01-28,18.87,01,2022
2022-01-28,18.87,01,2022
2022-01-28,18.87,01,2022
2022-01-28,18.83,01,2022
2022-01-28,18.87,01,2022
2022-01-28,18.83,01,2022
2022-01-28,18.83,01,2022
2022-01-28,18.79,01,2022
2022-01-28,18.74,01,2022
2022-01-28,18.7,01,2022
2022-01-28,18.62,01,2022
2022-01-28,18.62,01,2022
2022-01-28,18.57,01,2022
2022-01-28,18.57,01,2022
2022-01-28,18.49,01,2022
2022-01-28,18.44,01,2022
2022-01-28,18.4,01,2022
2022-01-28,18.36,01,2022
2022-01-28,18.27,01,2022
2022-01-28,18.14,01,2022
2022-01-28,18.06,01,2022
2022-01-28,17.93,01,2022
2022-01-28,17.89,01,2022
2022-01-28,17.8,01,2022
2022-01-28,17.8,01,2022
2022-01-28,17.72,01,2022
2022-01-28,17.67,01,2022
2022-01-28,17.67,01,2022
2022-01-28,17.63,01,2022
2022-01-28,17.54,01,2022
2022-01-28,17.5,01,2022
2022-01-28,17.5,01,2022
2022-01-28,17.5,01,2022
2022-01-28,17.5,01,2022
2022-01-28,17.5,01,2022
2022-01-28,17.5,01,2022
2022-01-28,17.5,01,2022
2022-01-28,17.5,01,2022
2022-01-28,17.54,01,2022
2022-01-28,17.5,01,2022
2022-01-28,17.5,01,2022
2022-01-28,17.46,01,2022
2022-01-28,17.46,01,2022
2022-01-28,17.46,01,2022
2022-01-28,17.5,01,2022
2022-01-28,17.41,01,2022
2022-01-28,17.41,01,2022
2022-01-28,17.37,01,2022
2022-01-28,17.33,01,2022
2022-01-28,17.33,01,2022
2022-01-28,17.29,01,2022
2022-01-28,17.29,01,2022
2022-01-28,17.24,01,2022
2022-01-28,17.29,01,2022
2022-01-28,17.33,01,2022
2022-01-28,17.33,01,2022
2022-01-28,17.33,01,2022
2022-01-28,17.33,01,2022
2022-01-28,17.33,01,2022
2022-01-28,17.33,01,2022
2022-01-28,17.29,01,2022
2022-01-28,17.29,01,2022
2022-01-28,17.2,01,2022
2022-01-28,17.2,01,2022
2022-01-28,17.2,01,2022
2022-01-28,17.2,01,2022
2022-01-28,17.2,01,2022
2022-01-28,17.2,01,2022
2022-01-28,17.24,01,2022
2022-01-28,17.29,01,2022
2022-01-28,17.24,01,2022
2022-01-28,17.33,01,2022
2022-01-28,17.24,01,2022
2022-01-28,17.33,01,2022
2022-01-28,17.41,01,2022
2022-01-28,17.41,01,2022
2022-01-28,17.41,01,2022
2022-01-28,17.46,01,2022
2022-01-28,17.5,01,2022
2022-01-28,17.5,01,2022
2022-01-28,17.54,01,2022
2022-01-28,17.59,01,2022
2022-01-28,17.54,01,2022
2022-01-28,17.54,01,2022
2022-01-28,17.59,01,2022
2022-01-28,17.59,01,2022
2022-01-28,17.54,01,2022
2022-01-28,17.59,01,2022
2022-01-28,17.67,01,2022
2022-01-28,17.67,01,2022
2022-01-28,17.72,01,2022
2022-01-28,17.67,01,2022
2022-01-28,17.72,01,2022
2022-01-28,17.8,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.84,01,2022
2022-01-28,17.8,01,2022
2022-01-28,17.84,01,2022
2022-01-28,17.89,01,2022
2022-01-28,17.89,01,2022
2022-01-28,17.84,01,2022
2022-01-28,17.89,01,2022
2022-01-28,17.84,01,2022
2022-01-28,17.89,01,2022
2022-01-28,17.89,01,2022
2022-01-28,17.84,01,2022
2022-01-28,17.84,01,2022
2022-01-28,17.89,01,2022
2022-01-28,17.89,01,2022
2022-01-28,17.89,01,2022
2022-01-28,17.89,01,2022
2022-01-28,17.84,01,2022
2022-01-28,17.8,01,2022
2022-01-28,17.8,01,2022
2022-01-28,17.84,01,2022
2022-01-28,17.8,01,2022
2022-01-28,17.8,01,2022
2022-01-28,17.8,01,2022
2022-01-28,17.8,01,2022
2022-01-28,17.8,01,2022
2022-01-28,17.8,01,2022
2022-01-28,17.8,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.8,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.8,01,2022
2022-01-28,17.8,01,2022
2022-01-28,17.8,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.8,01,2022
2022-01-28,17.8,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.72,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.72,01,2022
2022-01-28,17.72,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.8,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.8,01,2022
2022-01-28,17.8,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.8,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.8,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.67,01,2022
2022-01-28,17.72,01,2022
2022-01-28,17.72,01,2022
2022-01-28,17.72,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.72,01,2022
2022-01-28,17.72,01,2022
2022-01-28,17.72,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.72,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.72,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.72,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.8,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.8,01,2022
2022-01-28,17.8,01,2022
2022-01-28,17.8,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.8,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.72,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.8,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.8,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.8,01,2022
2022-01-28,17.84,01,2022
2022-01-28,17.8,01,2022
2022-01-28,17.8,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.8,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.8,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.72,01,2022
2022-01-28,17.8,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.72,01,2022
2022-01-28,17.67,01,2022
2022-01-28,17.72,01,2022
2022-01-28,17.72,01,2022
2022-01-28,17.67,01,2022
2022-01-28,17.67,01,2022
2022-01-28,17.72,01,2022
2022-01-28,17.67,01,2022
2022-01-28,17.67,01,2022
2022-01-28,17.67,01,2022
2022-01-28,17.63,01,2022
2022-01-28,17.67,01,2022
2022-01-28,17.67,01,2022
2022-01-28,17.72,01,2022
2022-01-28,17.63,01,2022
2022-01-28,17.67,01,2022
2022-01-28,17.72,01,2022
2022-01-28,17.72,01,2022
2022-01-28,17.72,01,2022
2022-01-28,17.67,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.72,01,2022
2022-01-28,17.72,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.72,01,2022
2022-01-28,17.76,01,2022
2022-01-28,17.67,01,2022
2022-01-28,17.67,01,2022
2022-01-28,17.63,01,2022
2022-01-28,17.63,01,2022
2022-01-28,17.59,01,2022
2022-01-28,17.54,01,2022
2022-01-28,17.5,01,2022
2022-01-28,17.54,01,2022
2022-01-28,17.5,01,2022
2022-01-28,17.5,01,2022
2022-01-28,17.5,01,2022
2022-01-28,17.5,01,2022
2022-01-28,17.59,01,2022
2022-01-28,17.54,01,2022
2022-01-28,17.5,01,2022
2022-01-28,17.46,01,2022
2022-01-28,17.46,01,2022
2022-01-28,17.37,01,2022
2022-01-28,17.41,01,2022
2022-01-28,17.33,01,2022
2022-01-28,17.37,01,2022
2022-01-28,17.37,01,2022
2022-01-28,17.33,01,2022
2022-01-28,17.33,01,2022
2022-01-28,17.33,01,2022
2022-01-28,17.33,01,2022
2022-01-28,17.33,01,2022
2022-01-28,17.41,01,2022
2022-01-28,17.33,01,2022
2022-01-28,17.37,01,2022
2022-01-28,17.33,01,2022
2022-01-28,17.33,01,2022
2022-01-28,17.29,01,2022
2022-01-28,17.29,01,2022
2022-01-28,17.24,01,2022
2022-01-28,17.29,01,2022
2022-01-28,17.29,01,2022
2022-01-28,17.24,01,2022
2022-01-28,17.29,01,2022
2022-01-28,17.29,01,2022
2022-01-28,17.29,01,2022
2022-01-28,17.29,01,2022
2022-01-28,17.29,01,2022
2022-01-28,17.29,01,2022
2022-01-28,17.29,01,2022
2022-01-28,17.29,01,2022
2022-01-28,17.29,01,2022
2022-01-28,17.29,01,2022
2022-01-28,17.29,01,2022
2022-01-28,17.29,01,2022
2022-01-28,17.24,01,2022
2022-01-28,17.24,01,2022
2022-01-28,17.24,01,2022
2022-01-28,17.29,01,2022
2022-01-28,17.2,01,2022
2022-01-28,17.24,01,2022
2022-01-28,17.24,01,2022
2022-01-28,17.24,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.2,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.2,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.11,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.11,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.11,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.11,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.11,01,2022
2022-01-28,17.2,01,2022
2022-01-28,17.2,01,2022
2022-01-28,17.2,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.2,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.2,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.2,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.2,01,2022
2022-01-28,17.24,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.2,01,2022
2022-01-28,17.2,01,2022
2022-01-28,17.2,01,2022
2022-01-28,17.2,01,2022
2022-01-28,17.2,01,2022
2022-01-28,17.2,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.11,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.2,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.2,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.2,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.2,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.2,01,2022
2022-01-28,17.2,01,2022
2022-01-28,17.11,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.11,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.2,01,2022
2022-01-28,17.11,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.11,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.2,01,2022
2022-01-28,17.2,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.2,01,2022
2022-01-28,17.24,01,2022
2022-01-28,17.2,01,2022
2022-01-28,17.2,01,2022
2022-01-28,17.2,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.2,01,2022
2022-01-28,17.2,01,2022
2022-01-28,17.2,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.2,01,2022
2022-01-28,17.2,01,2022
2022-01-28,17.2,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.2,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.2,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.11,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.16,01,2022
2022-01-28,17.11,01,2022
2022-01-28,17.11,01,2022
2022-01-28,17.11,01,2022
2022-01-28,17.07,01,2022
2022-01-28,17.11,01,2022
2022-01-28,17.11,01,2022
2022-01-28,17.07,01,2022
2022-01-28,17.11,01,2022
2022-01-28,17.11,01,2022
2022-01-28,17.11,01,2022
2022-01-28,17.11,01,2022
2022-01-28,17.07,01,2022
2022-01-28,17.07,01,2022
2022-01-28,17.07,01,2022
2022-01-28,17.07,01,2022
2022-01-28,17.07,01,2022
2022-01-28,17.03,01,2022
2022-01-28,17.03,01,2022
2022-01-28,17.07,01,2022
2022-01-28,17.03,01,2022
2022-01-28,17.03,01,2022
2022-01-28,16.99,01,2022
2022-01-28,17.07,01,2022
2022-01-28,17.03,01,2022
2022-01-28,17.03,01,2022
2022-01-28,16.99,01,2022
2022-01-28,17.07,01,2022
2022-01-28,16.99,01,2022
2022-01-28,17.03,01,2022
2022-01-28,17.03,01,2022
2022-01-28,16.99,01,2022
2022-01-28,17.03,01,2022
2022-01-28,17.03,01,2022
2022-01-28,17.07,01,2022
2022-01-28,16.99,01,2022
2022-01-28,17.03,01,2022
2022-01-28,17.03,01,2022
2022-01-28,17.07,01,2022
2022-01-28,17.07,01,2022
2022-01-28,17.11,01,2022
2022-01-28,17.07,01,2022
2022-01-28,17.07,01,2022
2022-01-28,17.07,01,2022
2022-01-28,17.03,01,2022
2022-01-28,17.03,01,2022
2022-01-28,17.07,01,2022
2022-01-28,17.03,01,2022
2022-01-28,17.03,01,2022
2022-01-28,17.03,01,2022
2022-01-28,16.99,01,2022
2022-01-28,16.99,01,2022
2022-01-28,16.99,01,2022
2022-01-28,16.99,01,2022
2022-01-28,16.99,01,2022
2022-01-28,16.94,01,2022
2022-01-28,16.99,01,2022
2022-01-28,16.99,01,2022
2022-01-28,16.94,01,2022
2022-01-28,16.99,01,2022
2022-01-28,16.94,01,2022
2022-01-28,16.9,01,2022
2022-01-28,16.9,01,2022
2022-01-28,16.99,01,2022
2022-01-28,16.94,01,2022
2022-01-28,16.94,01,2022
2022-01-28,16.94,01,2022
2022-01-28,16.9,01,2022
2022-01-28,16.94,01,2022
2022-01-28,16.94,01,2022
2022-01-28,16.9,01,2022
2022-01-28,16.94,01,2022
2022-01-29,16.94,01,2022
2022-01-29,16.99,01,2022
2022-01-29,16.94,01,2022
2022-01-29,16.9,01,2022
2022-01-29,16.94,01,2022
2022-01-29,16.99,01,2022
2022-01-29,16.94,01,2022
2022-01-29,16.94,01,2022
2022-01-29,16.94,01,2022
2022-01-29,16.9,01,2022
2022-01-29,16.94,01,2022
2022-01-29,16.94,01,2022
2022-01-29,16.99,01,2022
2022-01-29,16.94,01,2022
2022-01-29,16.94,01,2022
2022-01-29,16.94,01,2022
2022-01-29,16.94,01,2022
2022-01-29,16.94,01,2022
2022-01-29,16.94,01,2022
2022-01-29,16.94,01,2022
2022-01-29,16.94,01,2022
2022-01-29,16.9,01,2022
2022-01-29,16.9,01,2022
2022-01-29,16.94,01,2022
2022-01-29,16.86,01,2022
2022-01-29,16.86,01,2022
2022-01-29,16.9,01,2022
2022-01-29,16.9,01,2022
2022-01-29,16.9,01,2022
2022-01-29,16.86,01,2022
2022-01-29,16.86,01,2022
2022-01-29,16.9,01,2022
2022-01-29,16.9,01,2022
2022-01-29,16.81,01,2022
2022-01-29,16.86,01,2022
2022-01-29,16.86,01,2022
2022-01-29,16.86,01,2022
2022-01-29,16.86,01,2022
2022-01-29,16.86,01,2022
2022-01-29,16.81,01,2022
2022-01-29,16.81,01,2022
2022-01-29,16.77,01,2022
2022-01-29,16.77,01,2022
2022-01-29,16.77,01,2022
2022-01-29,16.73,01,2022
2022-01-29,16.73,01,2022
2022-01-29,16.69,01,2022
2022-01-29,16.73,01,2022
2022-01-29,16.73,01,2022
2022-01-29,16.73,01,2022
2022-01-29,16.69,01,2022
2022-01-29,16.69,01,2022
2022-01-29,16.69,01,2022
2022-01-29,16.69,01,2022
2022-01-29,16.73,01,2022
2022-01-29,16.69,01,2022
2022-01-29,16.69,01,2022
2022-01-29,16.69,01,2022
2022-01-29,16.69,01,2022
2022-01-29,16.69,01,2022
2022-01-29,16.69,01,2022
2022-01-29,16.64,01,2022
2022-01-29,16.69,01,2022
2022-01-29,16.64,01,2022
2022-01-29,16.64,01,2022
2022-01-29,16.64,01,2022
2022-01-29,16.64,01,2022
2022-01-29,16.6,01,2022
2022-01-29,16.6,01,2022
2022-01-29,16.64,01,2022
2022-01-29,16.6,01,2022
2022-01-29,16.6,01,2022
2022-01-29,16.6,01,2022
2022-01-29,16.6,01,2022
2022-01-29,16.6,01,2022
2022-01-29,16.6,01,2022
2022-01-29,16.6,01,2022
2022-01-29,16.56,01,2022
2022-01-29,16.56,01,2022
2022-01-29,16.47,01,2022
2022-01-29,16.56,01,2022
2022-01-29,16.56,01,2022
2022-01-29,16.56,01,2022
2022-01-29,16.56,01,2022
2022-01-29,16.56,01,2022
2022-01-29,16.56,01,2022
2022-01-29,16.51,01,2022
2022-01-29,16.51,01,2022
2022-01-29,16.51,01,2022
2022-01-29,16.51,01,2022
2022-01-29,16.51,01,2022
2022-01-29,16.56,01,2022
2022-01-29,16.51,01,2022
2022-01-29,16.51,01,2022
2022-01-29,16.51,01,2022
2022-01-29,16.56,01,2022
2022-01-29,16.51,01,2022
2022-01-29,16.47,01,2022
2022-01-29,16.43,01,2022
2022-01-29,16.43,01,2022
2022-01-29,16.47,01,2022
2022-01-29,16.47,01,2022
2022-01-29,16.43,01,2022
2022-01-29,16.39,01,2022
2022-01-29,16.43,01,2022
2022-01-29,16.43,01,2022
2022-01-29,16.43,01,2022
2022-01-29,16.39,01,2022
2022-01-29,16.43,01,2022
2022-01-29,16.39,01,2022
2022-01-29,16.39,01,2022
2022-01-29,16.43,01,2022
2022-01-29,16.43,01,2022
2022-01-29,16.43,01,2022
2022-01-29,16.43,01,2022
2022-01-29,16.43,01,2022
2022-01-29,16.43,01,2022
2022-01-29,16.43,01,2022
2022-01-29,16.47,01,2022
2022-01-29,16.39,01,2022
2022-01-29,16.43,01,2022
2022-01-29,16.39,01,2022
2022-01-29,16.43,01,2022
2022-01-29,16.39,01,2022
2022-01-29,16.39,01,2022
2022-01-29,16.47,01,2022
2022-01-29,16.43,01,2022
2022-01-29,16.43,01,2022
2022-01-29,16.39,01,2022
2022-01-29,16.43,01,2022
2022-01-29,16.43,01,2022
2022-01-29,16.43,01,2022
2022-01-29,16.47,01,2022
2022-01-29,16.43,01,2022
2022-01-29,16.43,01,2022
2022-01-29,16.39,01,2022
2022-01-29,16.43,01,2022
2022-01-29,16.43,01,2022
2022-01-29,16.43,01,2022
2022-01-29,16.43,01,2022
2022-01-29,16.43,01,2022
2022-01-29,16.39,01,2022
2022-01-29,16.43,01,2022
2022-01-29,16.43,01,2022
2022-01-29,16.43,01,2022
2022-01-29,16.43,01,2022
2022-01-29,16.39,01,2022
2022-01-29,16.39,01,2022
2022-01-29,16.43,01,2022
2022-01-29,16.43,01,2022
2022-01-29,16.39,01,2022
2022-01-29,16.47,01,2022
2022-01-29,16.43,01,2022
2022-01-29,16.43,01,2022
2022-01-29,16.43,01,2022
2022-01-29,16.39,01,2022
2022-01-29,16.43,01,2022
2022-01-29,16.39,01,2022
2022-01-29,16.39,01,2022
2022-01-29,16.39,01,2022
2022-01-29,16.43,01,2022
